Card_ID,Customer_ID,Card_Type,Card_Network,Credit_Limit,Card_Status,Contactless,Card_Mode,Issue_Date,Expiry_Date
CARD506095,CUST104688,Gold,Mastercard,625665,Active,Yes,Physical,2020-01-02,2025-01-02
CARD506096,CUST104689,Silver,Visa,155786,Active,Yes,Physical,2021-09-11,2026-09-11
CARD506097,CUST104690,Gold,Mastercard,403371,Active,Yes,Physical,2025-06-13,2030-06-13
CARD506098,CUST104691,Gold,RuPay,618922,Active,Yes,Physical,2025-02-17,2030-02-17
CARD506099,CUST104692,Gold,RuPay,688860,Active,Yes,Virtual,2019-01-01,2024-01-01
CARD506100,CUST104692,Classic,RuPay,61438,Active,Yes,Physical,2019-01-05,2024-01-05
CARD506101,CUST104693,Gold,RuPay,628087,Lost,Yes,Virtual,2018-11-15,2023-11-15
CARD506102,CUST104694,Silver,Mastercard,238197,Active,Yes,Virtual,2020-11-30,2025-11-30
CARD506103,CUST104695,Gold,Visa,342859,Blocked,Yes,Physical,2023-02-25,2028-02-25
CARD506104,CUST104696,Gold,Visa,544384,Active,Yes,Physical,2021-12-15,2026-12-15
CARD506105,CUST104697,Silver,RuPay,174082,Active,Yes,Virtual,2020-07-04,2025-07-04
CARD506106,CUST104698,Platinum,Mastercard,1492539,Expired,Yes,Virtual,2018-10-04,2023-10-04
CARD506107,CUST104698,Classic,Mastercard,62054,Active,Yes,Physical,2026-06-02,2031-06-02
CARD506108,CUST104699,Silver,Mastercard,224376,Active,Yes,Physical,2024-11-29,2029-11-29
CARD506109,CUST104700,Classic,Visa,64193,Active,No,Virtual,2022-10-23,2027-10-23
CARD506110,CUST104701,Classic,Mastercard,78958,Active,Yes,Physical,2018-09-02,2023-09-02
CARD506111,CUST104702,Classic,American Express,79540,Active,No,Physical,2020-04-18,2025-04-18
CARD506112,CUST104703,Gold,Visa,366223,Active,Yes,Virtual,2020-09-03,2025-09-03
CARD506113,CUST104704,Platinum,Mastercard,771905,Active,Yes,Physical,2026-07-14,2031-07-14
CARD506114,CUST104704,Gold,RuPay,566807,Expired,Yes,Physical,2024-05-03,2029-05-03
CARD506115,CUST104704,Silver,American Express,267035,Active,Yes,Physical,2023-02-07,2028-02-07
CARD506116,CUST104705,Gold,Mastercard,404989,Active,Yes,Physical,2025-08-24,2030-08-24
CARD506117,CUST104706,Gold,RuPay,359794,Active,No,Virtual,2022-02-04,2027-02-04
CARD506118,CUST104707,Gold,Visa,318950,Active,Yes,Physical,2023-12-25,2028-12-25
CARD506119,CUST104708,Gold,Visa,456123,Active,Yes,Virtual,2021-06-26,2026-06-26
CARD506120,CUST104709,Gold,American Express,675157,Active,Yes,Physical,2022-04-13,2027-04-13
CARD506121,CUST104710,Gold,Mastercard,665569,Active,No,Physical,2022-07-25,2027-07-25
CARD506122,CUST104710,Classic,Mastercard,94247,Blocked,Yes,Physical,2025-03-03,2030-03-03
CARD506123,CUST104711,Gold,American Express,483261,Active,No,Physical,2023-07-18,2028-07-18
CARD506124,CUST104711,Silver,Visa,283872,Active,Yes,Physical,2019-07-09,2024-07-09
CARD506125,CUST104711,Silver,American Express,205346,Active,Yes,Physical,2026-06-19,2031-06-19
CARD506126,CUST104712,Platinum,Visa,975519,Active,Yes,Physical,2020-07-05,2025-07-05
CARD506127,CUST104713,Classic,Visa,81467,Active,Yes,Physical,2019-06-04,2024-06-04
CARD506128,CUST104714,Platinum,Mastercard,1126357,Active,Yes,Physical,2026-07-16,2031-07-16
CARD506129,CUST104715,Platinum,Visa,1031845,Active,Yes,Physical,2026-02-16,2031-02-16
CARD506130,CUST104715,Classic,RuPay,140428,Active,Yes,Physical,2020-10-05,2025-10-05
CARD506131,CUST104715,Silver,American Express,209163,Active,Yes,Physical,2021-09-20,2026-09-20
CARD506132,CUST104716,Silver,Mastercard,298880,Active,No,Physical,2021-01-07,2026-01-07
CARD506133,CUST104717,Silver,American Express,231631,Active,Yes,Virtual,2021-12-08,2026-12-08
CARD506134,CUST104718,Silver,Mastercard,243539,Expired,Yes,Physical,2020-05-03,2025-05-03
CARD506135,CUST104719,Gold,American Express,360843,Active,Yes,Virtual,2023-12-21,2028-12-21
CARD506136,CUST104720,Gold,Mastercard,316906,Active,Yes,Physical,2019-10-03,2024-10-03
CARD506137,CUST104721,Classic,RuPay,142060,Active,Yes,Virtual,2020-09-10,2025-09-10
CARD506138,CUST104722,Classic,Mastercard,114707,Active,Yes,Physical,2024-06-05,2029-06-05
CARD506139,CUST104723,Classic,Visa,137383,Active,Yes,Physical,2019-05-30,2024-05-30
CARD506140,CUST104724,Platinum,RuPay,815519,Active,Yes,Physical,2022-04-11,2027-04-11
CARD506141,CUST104725,Gold,Visa,550142,Active,Yes,Physical,2022-06-01,2027-06-01
CARD506142,CUST104726,Gold,Visa,425255,Active,Yes,Physical,2019-10-23,2024-10-23
CARD506143,CUST104726,Platinum,Visa,1061637,Active,Yes,Virtual,2020-01-15,2025-01-15
CARD506144,CUST104726,Classic,Mastercard,60592,Active,No,Physical,2020-05-26,2025-05-26
CARD506145,CUST104727,Silver,American Express,195083,Active,No,Virtual,2023-10-29,2028-10-29
CARD506146,CUST104728,Silver,RuPay,275096,Lost,Yes,Physical,2020-08-04,2025-08-04
CARD506147,CUST104729,Platinum,Visa,1118647,Active,Yes,Physical,2020-08-10,2025-08-10
CARD506148,CUST104730,Classic,RuPay,74333,Active,Yes,Physical,2025-11-04,2030-11-04
CARD506149,CUST104731,Gold,Mastercard,345337,Active,Yes,Physical,2024-05-20,2029-05-20
CARD506150,CUST104732,Platinum,Visa,912038,Active,Yes,Virtual,2021-06-11,2026-06-11
CARD506151,CUST104733,Gold,Visa,640961,Active,Yes,Physical,2018-12-20,2023-12-20
CARD506152,CUST104733,Silver,Mastercard,256090,Active,No,Physical,2023-11-07,2028-11-07
CARD506153,CUST104734,Silver,Mastercard,266875,Active,Yes,Physical,2020-12-20,2025-12-20
CARD506154,CUST104735,Silver,RuPay,243685,Active,Yes,Physical,2024-10-21,2029-10-21
CARD506155,CUST104735,Silver,Mastercard,239592,Active,No,Virtual,2020-11-09,2025-11-09
CARD506156,CUST104736,Silver,American Express,232027,Active,Yes,Physical,2024-08-28,2029-08-28
CARD506157,CUST104737,Platinum,Visa,1086965,Active,Yes,Virtual,2022-01-13,2027-01-13
CARD506158,CUST104738,Silver,Visa,268041,Active,Yes,Virtual,2021-03-01,2026-03-01
CARD506159,CUST104739,Gold,American Express,578763,Active,Yes,Physical,2020-07-15,2025-07-15
CARD506160,CUST104739,Platinum,Visa,1256971,Active,Yes,Physical,2024-09-24,2029-09-24
CARD506161,CUST104740,Gold,Visa,551843,Active,Yes,Physical,2022-02-14,2027-02-14
CARD506162,CUST104741,Gold,American Express,353832,Active,Yes,Physical,2026-05-16,2031-05-16
CARD506163,CUST104742,Platinum,RuPay,1373451,Active,Yes,Physical,2022-01-04,2027-01-04
CARD506164,CUST104743,Gold,Mastercard,506624,Active,Yes,Physical,2023-07-29,2028-07-29
CARD506165,CUST104743,Classic,Visa,121725,Active,Yes,Physical,2024-10-28,2029-10-28
CARD506166,CUST104744,Silver,American Express,192794,Active,Yes,Physical,2025-10-26,2030-10-26
CARD506167,CUST104745,Silver,Visa,170917,Active,Yes,Physical,2018-09-30,2023-09-30
CARD506168,CUST104746,Classic,Mastercard,93120,Active,Yes,Physical,2019-04-22,2024-04-22
CARD506169,CUST104746,Platinum,RuPay,1104375,Active,Yes,Physical,2021-03-27,2026-03-27
CARD506170,CUST104747,Classic,American Express,106064,Active,Yes,Physical,2019-06-20,2024-06-20
CARD506171,CUST104748,Silver,Visa,228544,Active,Yes,Physical,2025-06-11,2030-06-11
CARD506172,CUST104749,Classic,Visa,147320,Active,Yes,Physical,2020-09-27,2025-09-27
CARD506173,CUST104750,Classic,RuPay,124015,Active,Yes,Physical,2020-07-02,2025-07-02
CARD506174,CUST104751,Classic,Visa,68823,Lost,Yes,Physical,2022-12-17,2027-12-17
CARD506175,CUST104752,Classic,American Express,64355,Active,Yes,Physical,2022-12-03,2027-12-03
CARD506176,CUST104753,Gold,Mastercard,382495,Active,Yes,Physical,2024-07-10,2029-07-10
CARD506177,CUST104754,Gold,American Express,618015,Active,No,Physical,2025-03-25,2030-03-25
CARD506178,CUST104755,Gold,RuPay,697851,Expired,No,Physical,2020-06-20,2025-06-20
CARD506179,CUST104756,Platinum,Mastercard,762111,Active,Yes,Physical,2020-11-05,2025-11-05
CARD506180,CUST104756,Platinum,American Express,1455742,Active,Yes,Physical,2023-03-16,2028-03-16
CARD506181,CUST104757,Gold,Visa,377751,Active,Yes,Physical,2021-06-01,2026-06-01
CARD506182,CUST104758,Platinum,Visa,759468,Active,Yes,Physical,2020-06-25,2025-06-25
CARD506183,CUST104758,Silver,Mastercard,251908,Active,Yes,Physical,2023-02-20,2028-02-20
CARD506184,CUST104759,Silver,Mastercard,230169,Active,Yes,Physical,2018-09-15,2023-09-15
CARD506185,CUST104760,Silver,Visa,202481,Active,Yes,Physical,2018-11-05,2023-11-05
CARD506186,CUST104761,Silver,Visa,251633,Active,Yes,Physical,2019-05-24,2024-05-24
CARD506187,CUST104762,Platinum,Visa,1350417,Active,Yes,Virtual,2022-03-27,2027-03-27
CARD506188,CUST104763,Classic,Mastercard,110195,Active,Yes,Virtual,2026-06-22,2031-06-22
CARD506189,CUST104764,Gold,RuPay,571372,Active,Yes,Virtual,2022-10-05,2027-10-05
CARD506190,CUST104765,Gold,Mastercard,641797,Active,No,Physical,2022-01-29,2027-01-29
CARD506191,CUST104765,Platinum,Visa,829105,Active,Yes,Physical,2021-08-31,2026-08-31
CARD506192,CUST104766,Classic,American Express,99307,Active,Yes,Physical,2025-03-29,2030-03-29
CARD506193,CUST104766,Silver,RuPay,229528,Active,Yes,Physical,2025-10-04,2030-10-04
CARD506194,CUST104767,Platinum,Visa,871915,Active,Yes,Virtual,2024-12-04,2029-12-04
CARD506195,CUST104768,Gold,Mastercard,644917,Active,No,Physical,2025-02-26,2030-02-26
CARD506196,CUST104768,Silver,Visa,270165,Active,Yes,Physical,2023-04-07,2028-04-07
CARD506197,CUST104768,Gold,Visa,429629,Active,No,Physical,2025-10-16,2030-10-16
CARD506198,CUST104769,Classic,Visa,129060,Active,No,Physical,2024-12-30,2029-12-30
CARD506199,CUST104770,Platinum,Visa,1461832,Active,No,Physical,2018-09-15,2023-09-15
CARD506200,CUST104771,Gold,Mastercard,662036,Active,Yes,Physical,2019-11-18,2024-11-18
CARD506201,CUST104772,Silver,RuPay,229305,Active,No,Physical,2026-07-11,2031-07-11
CARD506202,CUST104773,Classic,Visa,58737,Active,Yes,Physical,2019-04-08,2024-04-08
CARD506203,CUST104774,Classic,RuPay,58007,Active,Yes,Physical,2026-01-04,2031-01-04
CARD506204,CUST104775,Platinum,Mastercard,884381,Active,No,Physical,2026-05-08,2031-05-08
CARD506205,CUST104776,Silver,Mastercard,205698,Active,Yes,Physical,2023-06-13,2028-06-13
CARD506206,CUST104777,Silver,American Express,206687,Active,Yes,Virtual,2025-12-10,2030-12-10
CARD506207,CUST104778,Silver,Visa,252866,Active,Yes,Virtual,2024-01-09,2029-01-09
CARD506208,CUST104779,Gold,RuPay,388761,Active,Yes,Physical,2022-03-01,2027-03-01
CARD506209,CUST104780,Silver,Mastercard,180754,Active,Yes,Physical,2022-11-29,2027-11-29
CARD506210,CUST104780,Platinum,RuPay,1376102,Active,Yes,Physical,2022-01-25,2027-01-25
CARD506211,CUST104781,Gold,Mastercard,353111,Active,Yes,Physical,2024-08-08,2029-08-08
CARD506212,CUST104782,Gold,American Express,370279,Active,Yes,Virtual,2022-09-08,2027-09-08
CARD506213,CUST104783,Silver,American Express,225955,Expired,Yes,Physical,2020-10-05,2025-10-05
CARD506214,CUST104784,Classic,American Express,131970,Active,Yes,Physical,2019-02-03,2024-02-03
CARD506215,CUST104784,Platinum,RuPay,1234223,Active,Yes,Virtual,2026-05-02,2031-05-02
CARD506216,CUST104785,Classic,Mastercard,52241,Active,Yes,Physical,2021-01-12,2026-01-12
CARD506217,CUST104785,Classic,RuPay,87759,Active,No,Virtual,2023-10-18,2028-10-18
CARD506218,CUST104786,Gold,Mastercard,619798,Active,Yes,Virtual,2021-09-25,2026-09-25
CARD506219,CUST104787,Classic,American Express,112239,Active,Yes,Physical,2023-01-14,2028-01-14
CARD506220,CUST104788,Platinum,Visa,1059977,Active,Yes,Physical,2022-09-08,2027-09-08
CARD506221,CUST104789,Classic,Mastercard,145349,Active,Yes,Physical,2022-01-03,2027-01-03
CARD506222,CUST104789,Classic,American Express,149446,Active,Yes,Physical,2020-04-20,2025-04-20
CARD506223,CUST104790,Gold,RuPay,564556,Active,Yes,Physical,2020-09-20,2025-09-20
CARD506224,CUST104791,Classic,Mastercard,131583,Active,Yes,Physical,2024-10-04,2029-10-04
CARD506225,CUST104791,Classic,American Express,80359,Active,Yes,Physical,2022-12-26,2027-12-26
CARD506226,CUST104792,Silver,American Express,265671,Active,Yes,Physical,2026-02-13,2031-02-13
CARD506227,CUST104793,Platinum,Mastercard,854710,Active,No,Virtual,2019-11-03,2024-11-03
CARD506228,CUST104794,Gold,American Express,507678,Active,Yes,Physical,2022-12-16,2027-12-16
CARD506229,CUST104795,Silver,Visa,159905,Active,Yes,Physical,2025-02-19,2030-02-19
CARD506230,CUST104796,Silver,American Express,169637,Active,Yes,Physical,2025-05-21,2030-05-21
CARD506231,CUST104797,Silver,Visa,225987,Active,No,Physical,2026-06-01,2031-06-01
CARD506232,CUST104798,Platinum,Mastercard,1125359,Active,Yes,Physical,2021-04-06,2026-04-06
CARD506233,CUST104799,Classic,American Express,108094,Active,Yes,Virtual,2026-03-24,2031-03-24
CARD506234,CUST104800,Gold,Mastercard,437413,Active,No,Physical,2019-08-17,2024-08-17
CARD506235,CUST104801,Platinum,American Express,1290805,Active,Yes,Virtual,2023-11-20,2028-11-20
CARD506236,CUST104801,Classic,Visa,74229,Expired,No,Physical,2020-03-06,2025-03-06
CARD506237,CUST104802,Classic,American Express,145818,Active,No,Physical,2022-04-29,2027-04-29
CARD506238,CUST104802,Gold,American Express,321729,Active,Yes,Physical,2026-01-26,2031-01-26
CARD506239,CUST104803,Classic,American Express,61321,Active,Yes,Physical,2024-03-05,2029-03-05
CARD506240,CUST104803,Platinum,RuPay,1457492,Active,Yes,Physical,2023-07-23,2028-07-23
CARD506241,CUST104804,Silver,Visa,184049,Active,Yes,Physical,2026-05-29,2031-05-29
CARD506242,CUST104805,Gold,Visa,378655,Active,Yes,Physical,2025-11-10,2030-11-10
CARD506243,CUST104806,Silver,RuPay,285475,Active,Yes,Physical,2020-12-14,2025-12-14
CARD506244,CUST104807,Gold,Mastercard,390943,Active,Yes,Physical,2021-02-11,2026-02-11
CARD506245,CUST104808,Platinum,American Express,1086736,Active,Yes,Physical,2020-10-14,2025-10-14
CARD506246,CUST104808,Platinum,American Express,708316,Active,Yes,Physical,2021-11-27,2026-11-27
CARD506247,CUST104809,Gold,RuPay,370482,Active,Yes,Physical,2020-10-07,2025-10-07
CARD506248,CUST104809,Silver,American Express,206530,Active,Yes,Physical,2025-02-12,2030-02-12
CARD506249,CUST104810,Platinum,Visa,909293,Active,Yes,Physical,2026-07-14,2031-07-14
CARD506250,CUST104811,Gold,Mastercard,486510,Active,Yes,Physical,2019-11-17,2024-11-17
CARD506251,CUST104811,Platinum,Visa,1251460,Active,No,Physical,2020-12-14,2025-12-14
CARD506252,CUST104812,Classic,RuPay,136909,Active,Yes,Physical,2020-10-08,2025-10-08
CARD506253,CUST104812,Platinum,American Express,1214732,Active,Yes,Physical,2021-01-27,2026-01-27
CARD506254,CUST104813,Classic,American Express,105658,Active,Yes,Virtual,2019-11-06,2024-11-06
CARD506255,CUST104814,Platinum,RuPay,1317161,Active,Yes,Physical,2024-03-19,2029-03-19
CARD506256,CUST104815,Silver,Visa,239497,Active,Yes,Physical,2019-07-23,2024-07-23
CARD506257,CUST104816,Silver,American Express,160438,Active,Yes,Physical,2024-12-13,2029-12-13
CARD506258,CUST104817,Silver,American Express,166227,Active,Yes,Physical,2024-03-19,2029-03-19
CARD506259,CUST104817,Gold,Mastercard,561575,Active,No,Physical,2023-06-25,2028-06-25
CARD506260,CUST104818,Silver,RuPay,290498,Active,No,Virtual,2026-02-17,2031-02-17
CARD506261,CUST104819,Gold,American Express,460996,Active,Yes,Physical,2022-01-20,2027-01-20
CARD506262,CUST104819,Platinum,American Express,729443,Active,Yes,Physical,2019-02-09,2024-02-09
CARD506263,CUST104820,Gold,RuPay,443278,Active,Yes,Virtual,2024-06-02,2029-06-02
CARD506264,CUST104821,Silver,Visa,178188,Active,Yes,Physical,2021-02-10,2026-02-10
CARD506265,CUST104822,Silver,RuPay,222878,Active,Yes,Physical,2023-04-11,2028-04-11
CARD506266,CUST104823,Gold,RuPay,454726,Active,Yes,Physical,2019-03-08,2024-03-08
CARD506267,CUST104824,Classic,American Express,64756,Active,Yes,Physical,2020-08-04,2025-08-04
CARD506268,CUST104825,Gold,RuPay,629708,Expired,Yes,Virtual,2022-12-08,2027-12-08
CARD506269,CUST104826,Gold,Mastercard,342482,Active,Yes,Physical,2025-05-27,2030-05-27
CARD506270,CUST104827,Platinum,RuPay,868203,Active,Yes,Physical,2024-07-24,2029-07-24
CARD506271,CUST104828,Platinum,RuPay,1438025,Active,Yes,Physical,2025-07-12,2030-07-12
CARD506272,CUST104829,Gold,Visa,412863,Active,Yes,Virtual,2019-12-25,2024-12-25
CARD506273,CUST104830,Platinum,Mastercard,1426542,Active,Yes,Physical,2024-10-14,2029-10-14
CARD506274,CUST104830,Platinum,Mastercard,1461402,Active,Yes,Virtual,2020-10-14,2025-10-14
CARD506275,CUST104831,Gold,Visa,616851,Active,Yes,Physical,2021-10-02,2026-10-02
CARD506276,CUST104832,Silver,RuPay,285838,Active,Yes,Physical,2021-02-15,2026-02-15
CARD506277,CUST104833,Classic,American Express,57687,Active,Yes,Physical,2019-05-01,2024-05-01
CARD506278,CUST104833,Classic,Visa,110986,Active,Yes,Physical,2025-10-07,2030-10-07
CARD506279,CUST104833,Platinum,Visa,1072819,Active,Yes,Physical,2021-02-18,2026-02-18
CARD506280,CUST104834,Silver,RuPay,217400,Active,Yes,Physical,2019-07-10,2024-07-10
CARD506281,CUST104835,Platinum,Visa,984971,Active,Yes,Virtual,2020-09-15,2025-09-15
CARD506282,CUST104835,Platinum,American Express,1256305,Active,Yes,Physical,2023-03-12,2028-03-12
CARD506283,CUST104835,Silver,RuPay,290001,Active,No,Physical,2023-10-07,2028-10-07
CARD506284,CUST104836,Gold,Mastercard,311109,Blocked,No,Physical,2020-12-29,2025-12-29
CARD506285,CUST104836,Platinum,RuPay,1239904,Active,No,Physical,2020-01-27,2025-01-27
CARD506286,CUST104836,Gold,Visa,605995,Active,Yes,Virtual,2021-03-01,2026-03-01
CARD506287,CUST104837,Silver,Visa,291296,Active,Yes,Physical,2022-03-16,2027-03-16
CARD506288,CUST104837,Silver,Visa,194188,Active,No,Physical,2020-02-28,2025-02-28
CARD506289,CUST104837,Classic,American Express,123754,Active,Yes,Physical,2020-11-01,2025-11-01
CARD506290,CUST104838,Gold,American Express,387513,Active,Yes,Virtual,2022-03-03,2027-03-03
CARD506291,CUST104839,Gold,Visa,408938,Active,Yes,Physical,2022-07-27,2027-07-27
CARD506292,CUST104839,Platinum,Visa,844070,Active,No,Physical,2019-04-28,2024-04-28
CARD506293,CUST104840,Silver,RuPay,189073,Active,Yes,Physical,2020-10-28,2025-10-28
CARD506294,CUST104841,Classic,RuPay,64756,Active,Yes,Physical,2019-01-20,2024-01-20
CARD506295,CUST104842,Classic,RuPay,59331,Active,Yes,Physical,2020-07-21,2025-07-21
CARD506296,CUST104843,Gold,Mastercard,424762,Active,Yes,Physical,2022-01-07,2027-01-07
CARD506297,CUST104844,Silver,American Express,236477,Active,Yes,Physical,2019-06-06,2024-06-06
CARD506298,CUST104844,Silver,Mastercard,281294,Active,Yes,Virtual,2022-09-21,2027-09-21
CARD506299,CUST104845,Silver,RuPay,283473,Active,Yes,Physical,2025-04-30,2030-04-30
CARD506300,CUST104846,Silver,RuPay,216589,Active,No,Physical,2022-07-14,2027-07-14
CARD506301,CUST104847,Gold,Mastercard,631347,Active,Yes,Physical,2024-09-01,2029-09-01
CARD506302,CUST104848,Platinum,Mastercard,1159679,Active,Yes,Physical,2024-03-04,2029-03-04
CARD506303,CUST104849,Gold,American Express,627580,Active,Yes,Physical,2021-05-22,2026-05-22
CARD506304,CUST104850,Gold,RuPay,447923,Active,Yes,Physical,2020-07-12,2025-07-12
CARD506305,CUST104851,Silver,Visa,239326,Active,Yes,Physical,2022-01-20,2027-01-20
CARD506306,CUST104852,Silver,Visa,160358,Active,Yes,Physical,2020-03-19,2025-03-19
CARD506307,CUST104853,Classic,Mastercard,110461,Active,Yes,Virtual,2022-04-12,2027-04-12
CARD506308,CUST104854,Gold,Mastercard,555746,Active,No,Virtual,2019-10-14,2024-10-14
CARD506309,CUST104855,Gold,American Express,547308,Active,No,Physical,2019-11-01,2024-11-01
CARD506310,CUST104856,Gold,Visa,437592,Active,Yes,Physical,2025-04-17,2030-04-17
CARD506311,CUST104857,Silver,Visa,219201,Active,Yes,Physical,2026-06-23,2031-06-23
CARD506312,CUST104858,Silver,Visa,266211,Active,Yes,Virtual,2023-05-03,2028-05-03
CARD506313,CUST104859,Gold,American Express,567620,Active,No,Physical,2019-10-20,2024-10-20
CARD506314,CUST104859,Silver,American Express,187620,Active,Yes,Physical,2024-12-11,2029-12-11
CARD506315,CUST104859,Gold,American Express,338569,Active,Yes,Physical,2022-12-17,2027-12-17
CARD506316,CUST104860,Silver,RuPay,173424,Active,Yes,Physical,2023-12-03,2028-12-03
CARD506317,CUST104860,Platinum,American Express,1343118,Active,Yes,Physical,2020-01-20,2025-01-20
CARD506318,CUST104861,Silver,American Express,291384,Active,Yes,Physical,2024-12-03,2029-12-03
CARD506319,CUST104862,Gold,RuPay,475212,Active,Yes,Physical,2025-12-26,2030-12-26
CARD506320,CUST104863,Gold,RuPay,396920,Active,Yes,Physical,2024-09-30,2029-09-30
CARD506321,CUST104864,Gold,Visa,534963,Active,Yes,Physical,2020-01-29,2025-01-29
